image_url,journalist_caption
https://i.guim.co.uk/img/media/59f3e0cef81617f7e5ac465e0afb5b8f57bc3810/0_0_6000_4000/master/6000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=829f774fc886937a195c7636fb918928,A firefighter attempts to extinguish a fire near a car dealership after a missile strike.
https://i.guim.co.uk/img/media/8521e72566504e16b38a4360a81695e2e84da5c1/0_0_3300_2200/master/3300.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=30e3a526f94368e9bc6b9e183455ec32,Officials inspect the burnt wreckage of a Japan Airlines passenger plane on the tarmac at Haneda airport in Tokyo. 
https://i.guim.co.uk/img/media/19a3f2de4dbe5deccc48a5111b7d5ba25f53ed7a/0_0_5500_3667/master/5500.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=8eb46998e752341f4419a6abd1b41745,Bibi (14) sits with her family’s herd of goats in the morning fog.
https://i.guim.co.uk/img/media/15e6b2fdc42d388f942b6ba684a87a1c910d6b1d/0_0_5472_3648/master/5472.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=84adac13eebf37bafe9d11b589f481da,Workers cover people with white cloth as they lie down in coffins at the Wat Bang Na Nai temple offering prayers as part of a ritual marking the new year.
https://i.guim.co.uk/img/media/342ce7b8786e7f24a86be0b9747536d904024782/0_0_4928_3280/master/4928.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=93181d5db6193687498e78389506a670,Young people take part in celebrations to welcome in the new year in Kim Il-sung Square.
https://i.guim.co.uk/img/media/28a9c9969b52fc90ad8c0cbd6bb3f41a39a57cfa/0_0_8192_5464/master/8192.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=1dafaab6dd13b2fdc660befea3571642,Fireworks light up over the London Eye to celebrate the turn of the year.
https://i.guim.co.uk/img/media/66299e4a52ce5b72aadfa2bfc751aae6bd034fe2/0_0_6000_4000/master/6000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=972185ee3236a816fea0913e422661cf,A woman with a dove on her back pays tribute to Yemanja goddess of the sea during a traditional New Year’s Eve celebration at Copacabana beach.
https://i.guim.co.uk/img/media/e0311e18d160007c2c598732f6bbe7ec0d9b875a/0_0_7011_4676/master/7011.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=e9e0fdf340bd114668433623da311935,Palestinians flee the Israeli ground offensive in Khan Younis.
https://i.guim.co.uk/img/media/cc08ea3487bce44981aa0148f7df47d20bd393b9/0_0_6123_4082/master/6123.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=575f42cdcc31dc6e0ef394e3dd8acbfd,Firefighters at a residential building after a massive Russian missile and drone attack in Odesa.
https://i.guim.co.uk/img/media/92b7f1c46edc666935dc1e889a66c51df2aaecb7/0_0_8380_5587/master/8380.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=a4cfd42234ef62fd9d19e582dd801d84,Palestinians displaced by the Israeli bombardment of Gaza cook at a camp in Muwasi.
https://i.guim.co.uk/img/media/8575f405015b655320ca86196128062da9e7aa0b/0_0_5472_3648/master/5472.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=93e7df90cd0bbf917dc961feed1b3232,Redouane Aznag and his wife Fatima Aitlas stand among the remains of their home destroyed in the earthquake of 8 September. Their house collapsed and buried Fatima her son and daughter in the rubble. Fatima survived but her two children died. Every one of the 60 families living in Tagadirt was made homeless and are still living in tents overlooking the village.
https://i.guim.co.uk/img/media/b03b300ab852a490917ba66a728b50480d35032e/0_0_4500_3001/master/4500.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=d58fc91eac8e905c7eddad437ac4daeb,Ukrainian serviceman Yura greets his girlfriend who had not seen him for six months and is visiting him during his short break from frontline duty.
https://i.guim.co.uk/img/media/e74e70f76a074bee411c256551a9644b1932e766/0_0_5450_3602/master/5450.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=09960b792dbea6268ea689e276a3ed62,Palestinians ride on a donkey-drawn cart as smoke rises in the distance after Israeli bombing following a warning of increased military operations in the Al Nuseirat and Al Bureij refugee camps.
https://i.guim.co.uk/img/media/84b3d4ef7c91b7ed429d4daa1b051d440207bf1c/0_0_6720_4480/master/6720.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=ee3ef991608807c1ec54e942f42c3f7f,Thick smoke billows as a fire rages at a storage tank at al-Awda oil field facility near al-Qahtaniyah in northeastern Syria a day after a reported Turkish strike.
https://i.guim.co.uk/img/media/05c42378f119a9f60866f1e3e38ebb586904d172/0_0_4000_2667/master/4000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=a3aac11987a3f168dad91b4149f813a8,A man carries a young girl on his shoulders as he and a group of several hundred people wade across the Rio Grande into Eagle Pass from Piedras Negras in Mexico.
https://i.guim.co.uk/img/media/c6faa7d5d4da71b1b6eb1994f9c2f20ee57e7eeb/0_0_5108_3405/master/5108.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=a6cecffe1c056be585399c5ba961e260,Destroyed Russian armoured vehicles used to storm Avdiivka.
https://i.guim.co.uk/img/media/c4c484a7af98e85fec7af26ea45b636273c2be9e/0_0_4000_2668/master/4000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=a92727f4b5a9e94bd9520fd83d68cd14,A police officer throws a rock as opposition supporters run into opposition leader Martin Fayulu’s base during a demonstration in Kinshasa.
https://i.guim.co.uk/img/media/656ea4ba1ea586ac58665024a7f51470cd0e4cbc/0_0_1600_1066/master/1600.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=9b4949e9fccb70cee225dcce790271e8,Israeli soldiers in Gaza amid continuing battles between Israel and the Palestinian militant group Hamas.
https://i.guim.co.uk/img/media/ea0344718a7dad4959fb15eef21d70c2bc0ccfb4/0_0_4461_2974/master/4461.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=e5cfe83024baac2840b61a7c6fcce02e,Residents of the refugee camp of Bureij arrive in Deir al-Balah in central Gaza after an evacuation order.
https://i.guim.co.uk/img/media/bcadba84162ead8d1788bb9f0cde35b11b6639be/0_0_7789_5193/master/7789.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=b3d50a254a903c25a5f58ed3529099a8,Armed with M16 automatic guns ultra-Orthodox Jewish men of the Ger Hasidic dynasty stand guard during a wedding in Jerusalem.
https://i.guim.co.uk/img/media/969109219e0f805f233e6ef6e6f241ce9dcfe711/0_0_5035_3350/master/5035.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=202210d01d7085cd923fe102a94f1d43,Ethnic Rohingya children sit around a fire at a camp near a beach in Pidie. 
https://i.guim.co.uk/img/media/366ea291a439a062b862af37c044396626e12d72/0_0_5786_3857/master/5786.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=98774a6f548ff12d263c7855cd443aed,A member of the public on the platform at Bowling station which was shut due to flooding.
https://i.guim.co.uk/img/media/35b7789da3026d8d4a8620cd88ff6297d8c0bedf/0_0_6231_4154/master/6231.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=a4d097fc4ba9cfd08e2ad4aa46148e77,A swimming pool surrounded by flood waters from the river Ruhr in Essen.
https://i.guim.co.uk/img/media/54755a5c2225c2426e37c0e57fc43ce35b5c97d3/0_0_7000_4667/master/7000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=02d6607c1b59fdbed940533017daa0cd,Members of the Sipoteni pack wearing bear costumes perform for villagers in Racova.
https://i.guim.co.uk/img/media/b5868966006e2bbfa5ff5c643c57b9221ca35b7d/0_0_4000_2668/master/4000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=b5317220fbde65b6f00d2b76e584757c,Musician and artist Jeje wears a costume made out of 1900 plastic waste bottle trumpets.
https://i.guim.co.uk/img/media/80bac17cd014f44856563979dba1c337cdcc2801/0_0_4000_2670/master/4000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=31aff72458d1037cc734fb3d7969680a,People on the beach on a hot day at Muizenberg beach.
https://i.guim.co.uk/img/media/c1d9bab8565db98552b3f09abdf3433e12339c1e/0_0_6000_4000/master/6000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=4b779afbd8e5f3dd0e7215bbf49a7ada,People stand on a conveyor belt as they go tubing over artificial snow at trans snow world in Bintaro an indoor park with a Japanese theme.
https://i.guim.co.uk/img/media/015adf7b6230d2e25030a15d06c95c0acb78714d/0_0_5700_3801/master/5700.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=0c37ffff72087ad7cc6c2a4ebbae153b,Palestinians mourn relatives killed in the Israeli bombardment of the Gaza Strip outside a morgue in Khan Younis.
https://i.guim.co.uk/img/media/e0d1938838db95307b3f63e44976874489251787/0_0_4000_2667/master/4000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=c6342e2bd39f11239decd33f215886b8,A family from Honduras make their way across the Rio Grande to the US from Piedras Negras in Mexico.
https://i.guim.co.uk/img/media/6cf60183b58dc81230b6f8653f568a7b47bbbcd5/0_0_5192_3520/master/5192.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=3314d311693ae8accaceeabcd9850f72,A worker repairs the Cathedral of the Transfiguration damaged by Russian missile strikes in July.
https://i.guim.co.uk/img/media/4b421974e2d648d1e2d3cc5538f3b0695112986d/0_0_2041_1361/master/2041.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=bc95f027a654c7d7be04241a0e7caa38,Terrified students cower on a ledge above the faculty of arts as they try to conceal themselves from a gunman in Prague.
https://i.guim.co.uk/img/media/7646a6155bc9da22ef209fc8eb24d1710f03f1f1/0_0_6720_4480/master/6720.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=e6e52de214cb4d67dc74643490e1e543,Young Palestinians injured in Israeli airstrikes are treated at Nasser hospital.
https://i.guim.co.uk/img/media/b475d7b4c58d7cbe66c26dbffac96c19a34e4e76/0_0_5479_3652/master/5479.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=37a9eb21801df35bfc132b4eec6596f6,Palestinian women kneel where a relative is believed to be trapped in debris following an Israeli bombardment in Rafah.
https://i.guim.co.uk/img/media/b1186b4a689cbbed358ebc2e15e985f46537f1cb/0_0_5500_3667/master/5500.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=6e51cf2046c305f5f7fa78c458290ba6,A woman mourns during the funeral of Alon Shamriz one of three Israeli hostages who were mistakenly killed by the Israeli military in Gaza.
https://i.guim.co.uk/img/media/246d02c601a09f60459d0c8c61c67a2667f76d6d/0_0_5500_3667/master/5500.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=eb55a1e517d491f0af4277f31bbe63a5,Palestinian children at the site of an Israeli bombardment in Rafah.
https://i.guim.co.uk/img/media/37e30360207eec21d5878b3bc53a20bf2a8b185e/0_0_5808_3872/master/5808.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=1ba63c26da322e5ecd81cdbbace78e48,An Israeli flag is covered in red paint as relatives and supporters of hostages held by Palestinian militants demonstrate outside the ministry of defence in Tel Aviv.
https://i.guim.co.uk/img/media/204e26f07f8e5046c5b2ee54e3033d935222297c/0_0_3500_2333/master/3500.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=6ce38ae31506fa1a36650f9fc062f3f7,An Israeli soldier secures a tunnel near the border with Israel in the northern Gaza Strip.
https://i.guim.co.uk/img/media/7e8d59f6348a1db846e64881715adbc10346f948/0_0_5312_3541/master/5312.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=3376f557a171583bbde2a9b612f28095,Scientists from the University of Iceland take measurements and samples standing on a ridge in front of the eruptive fissure of the active volcano on Reykjanes peninsula.
https://i.guim.co.uk/img/media/8cbd0ba2ca90a88cdcdc9106646dd121323cf40d/0_0_4576_3051/master/4576.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=756b439f90a52b35fe701345288f742f,A man walks past a collapsed house. Survivors of China’s deadliest earthquake in years huddled in aid tents after overnight temperatures plunged well below zero with the death toll rising to 134.
https://i.guim.co.uk/img/media/bb245341074ec5473b3527a3bc080acccce2102b/0_0_4752_3168/master/4752.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=c1d6a80e5e0ec50f6a058081294ceea7,Earthquake survivors at a makeshift shelter in Jishishan county.
https://i.guim.co.uk/img/media/e738cab11174121e644e615d63cc16719be9e66d/0_0_8640_5760/master/8640.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=08f26cd9df5f206623b7da14d25b17b4,Palestinians line up at a food distribution point in Rafah.
https://i.guim.co.uk/img/media/3f3788ca53eb7390f2009d8d0ddc523a49640318/0_0_6343_4317/master/6343.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=71366aa2a35da5fbbb2a9edbb072f16c,An injured Palestinian child receives treatment at Nasser hospital following Israeli airstrikes.
https://i.guim.co.uk/img/media/8854f724fe2c249e537284dcd0b6500e55674225/0_0_3051_2033/master/3051.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=10a28e0e0a592e86a5ea31ecade72e03,Migrants cross the Rio Grande from Mexico into Eagle Pass.
https://i.guim.co.uk/img/media/f47f92c9c95fc4c5a7b77bdc632afbb116dd5c92/0_0_6000_3810/master/6000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=35d3341dc16dc0ddcc9477d737180f17,Campaign posters for the presidential and parliamentary elections hang on a building in Kinshasa.
https://i.guim.co.uk/img/media/a0dc2ea3b90eef0d9ab9d30f08f70a37fad2193f/0_0_4000_2668/master/4000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=c5c7fa92f75842c434c9228f820a149a,A supporter of the president of the Democratic Republic of the Congo blows fire at a campaign rally in the Ndjili district of Kinshasa.
https://i.guim.co.uk/img/media/38ef72c5378cea75c4cf4e390205c3127bebcc7b/0_0_5432_3849/master/5432.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=dfa9812b1cc335a6c4af714c0c62fe49,Billowing smoke and flowing lava turn the sky orange during a volcanic eruption on the Reykjanes peninsula.
https://i.guim.co.uk/img/media/5c92f307f295a9a6faf7aeda8135724f4ea7f2e9/0_0_5476_3651/master/5476.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=9203f210a08b36070f53974d7a7070bc,A boy stands in the ruins of a house after an Israeli airstrike in Majdal Zoun.
https://i.guim.co.uk/img/media/4a6109ba086bcb954dcb67feb5223319cdbcfdbd/0_0_3744_2496/master/3744.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=fc3d1374931e5ff3cba72401f24b487d,Wounded Palestinians sit on the floor of Nasser hospital after Israeli strikes in Khan Younis.
https://i.guim.co.uk/img/media/2844c9533c6a08fb97c2173340c32abaf8c31b52/0_0_8273_5515/master/8273.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=9902f4858de7b1ee05971b53875678ff,A Palestinian woman holds her child after an Israeli strike on her neighbourhood in Rafah.
https://i.guim.co.uk/img/media/80832e9249e38f225ceb0647f16aa68d487eeaf1/0_0_4096_2664/master/4096.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=b5e761f5d69a2cd700e03fdfac524c28,Smoke rises over residential buildings as the Israel Defense Forces conduct a raid at a refugee camp near Jenin.
https://i.guim.co.uk/img/media/d8655311e31addd24887a4d1271b009ef94486be/0_0_7701_5134/master/7701.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=69a403cecd3ea6adbd4872d6ddf12fc8,Smoke and steam rises from the cooling towers of the lignite coal-powered Bełchatów power station in Rogowiec. The plant is the biggest coal-fired power station in Europe.
https://i.guim.co.uk/img/media/eef0c139a0a3595d4fba273ef5f5008066f9cb38/0_0_5000_3333/master/5000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=5775df8b4b7bad7a73a0a2077eb641d5,A woman holds an infant’s hand as they enjoy the Expo waterfall in the green zone during Cop28 in Dubai.
https://i.guim.co.uk/img/media/3b003edc547c67fff45df86de4609d4ea34a8844/0_0_5157_3278/master/5157.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=53ed920209fa8aa08b03ddf897024cab,A pedestrian walks past homeless people’s tents in London. 
https://i.guim.co.uk/img/media/7aa6a0b07b27450f5e06cd4e85b6f8bf38f80323/0_0_7830_5220/master/7830.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=be41a3570694dbfaf1e2939520c4e9e6,Palestinians react after an Israeli bombardment in Rafah.
https://i.guim.co.uk/img/media/a3778c9a4190ff69d67cc696dde9ac2f56d6efce/0_0_4312_2874/master/4312.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=f95af5c1d49d30fa0e85d26f42c80724,Israeli army soldiers keep position on a hill overlooking northern Gaza.
https://i.guim.co.uk/img/media/2d73a189578955382df823c17056daae61860fc5/0_0_3853_2568/master/3853.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=f3e7269e9a06732891aea0dbf24342fb,Palestinian detainees sit in a truck guarded by Israeli soldiers during the conflict between Israel and Hamas.
https://i.guim.co.uk/img/media/2b718d06a41061319e19f87040a7e128f97fa8c3/0_0_5804_3869/master/5804.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=ffc69553854bf6b2c2ea9f36a2092fd0,People gather around a statue depicting Red Army commander Mykola Shchors after it was dismantled in Kyiv.
https://i.guim.co.uk/img/media/272e306ae5b6da472506d04e208c83ea28b44515/0_0_5472_3648/master/5472.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=476860da943a85ed2a8716a83adf0752,The Minera Panama project a subsidiary of the Canadian First Quantum Minerals in Donoso.
https://i.guim.co.uk/img/media/b7cb0f1298c882a65fe144444e0389735a129958/0_0_6000_4000/master/6000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=74b2f8a06092f48e29e532be24ba1845,A giant panda rests on a tree at a zoo in Beijing after a snowfall that prompted road closures and the suspension of classes and train services earlier this week.
https://i.guim.co.uk/img/media/2cdc5fbd47e324233f5a035b0230e1cf1071b72b/0_0_7937_5444/master/7937.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=073eb8eb32733da5f72eb52b57269cda,Women wear traditional Hanfu clothing as they have their photographs taken outside the Forbidden City during a snowfall in Beijing.
https://i.guim.co.uk/img/media/1830800332e103bffd44470e4c8cfb458789e147/0_0_4500_3000/master/4500.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=c692bd9ba5ce4085216063da9e1c1559,Supporters of the incumbent president "Felix Tshisekedi" stand in the rain before he arrives at a campaign rally in Goma. 
https://i.guim.co.uk/img/media/d342afbc782ba0d7c3a95a1ce71b63de19ca11f6/0_0_5472_3648/master/5472.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=a4c065d5e41448ee50f90e506559b152,In a photograph taken from southern Israel near the border with the Gaza Strip smoke rises during an Israeli strike on Palestinian territory.
https://i.guim.co.uk/img/media/23487147ea6ed178d8e54be8f6b64144d66261de/0_0_8014_5343/master/8014.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=e3c502a6c0d55301c6631b1f2fc5ded0,Palestinians rest in their tent at a camp for displaced people in Rafah.
https://i.guim.co.uk/img/media/da9d67516a3d7673c03405728fc9dcb9cee5df6f/0_0_5568_4176/master/5568.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=efe4cd519507052112aed40c115f1a21,Swimmers at Clovelly beach during a severe heatwave. More extreme heat is forecast for this weekend.
https://i.guim.co.uk/img/media/9e54b76ffe05fca8d7b166086d33e0ad19e52f6f/0_0_2642_1750/master/2642.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=b7193b4538a0dc516d68275a71ca8abc,A caiman swims amid rubbish in Canal das Taxas in west Rio de Janeiro. The urban expansion of the area and the resulting pollution have put the yacare caiman in danger of extinction.
https://i.guim.co.uk/img/media/2140d0e2369ad5131f08252d09c9475585ab599b/0_0_7363_4909/master/7363.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=f80c71d5000cef5392948ed2026aeb18,Rockets are fired toward Israel from the Gaza Strip.
https://i.guim.co.uk/img/media/9e26159a9750aab92cdc98eb94d1f457ae707fc7/0_0_7223_4818/master/7223.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=608b2330c5b4a300d1f3622308a7b557,Palestinians rescue a woman stuck under the rubble of a destroyed building after Israeli airstrikes.
https://i.guim.co.uk/img/media/7a69c1471391f55853f8c0a839f343a1dc017642/0_0_6036_4024/master/6036.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=fc013bea1890bdc37643ab556c38e7eb,Newly arrived Rohingya refugees rest at a beach in Sabang.
https://i.guim.co.uk/img/media/418f499a2120000232035c5b5a5ec1610a4a9cb4/133_146_2275_1485/master/2275.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=7effe74715e8eb730d7a18275c098ab4,Residents leave Khan Younis taking some of their belongings with them after Israeli attacks
https://i.guim.co.uk/img/media/ff2152a4c21594ac585b2de53a43f4ebff35b08a/0_0_5494_3555/master/5494.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=257a66cbeede04a1b13a2736d32f99a3,Asylum-seeking migrants walk toward a makeshift camp to await processing by US border patrol after crossing into the US through a gap in the barrier.
https://i.guim.co.uk/img/media/021e8b8c88f1610565b43a8478893e5a42af9972/0_0_8640_5760/master/8640.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=83e3cdc5f5b0747cb24a0990a4762f40,Palestinian women mourn their relatives killed during the Israeli bombardment of the Gaza Strip outside Nasser hospital in Khan Younis.
https://i.guim.co.uk/img/media/14fd2a767d2e85898f214ddb7a304d197508a754/0_0_7632_4972/master/7632.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=7a0ceaf5437bd075dbd9a5a387e1c3f4,Family and supporters of Israeli hostages held by Hamas in Gaza gather for a horse ride calling for their return in a forest near Modiin.
https://i.guim.co.uk/img/media/b2a7d3789d1fa4f5bf80c4ddae5d98e3ab19b58b/0_0_5500_3612/master/5500.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=3b964f0f613dfc0a2071d8faa4838e42,Wounded Palestinians lie on the floor at Nasser hospital after Israeli strikes on Ma’an school.
https://i.guim.co.uk/img/media/6598f3d33126016d148b4b28d11ba111b353112d/0_0_5472_3648/master/5472.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=f84e1a8492ceac386c756582c26d33bb,An anti-Milei campaign advert shows a gun for sale in reference to the president-elect’s proposal to deregulate weapon sales.
https://i.guim.co.uk/img/media/aaa759680987eadc87c3f3cf52226e112df44b2f/0_0_5760_3840/master/5760.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=bea41858dd1534f305f294bdbc06e275,A woman walks amid the destruction caused by airstrikes on Palestinian homes.
https://i.guim.co.uk/img/media/de6f69b7a62a66b1660565efecc48c118a58560e/0_0_4209_2810/master/4209.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=81d743e1209b859cd6ce3fd1afaf0896,People wade through a flooded street in Chennai after heavy rain in the wake of Cyclone Michaung.
https://i.guim.co.uk/img/media/d56497412d7fbe6b61b0e127a8716972f0f93fc0/0_0_4918_3279/master/4918.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=4c0317e516805d0f9913ce1e755c3506,Palestinians flee Khan Younis in a truck and head towards Rafah after Israeli forces were seen on the outskirts of the city the previous day.
https://i.guim.co.uk/img/media/ae805ae21b5b16689a6c48ccece72822786eaf3c/0_0_4731_3004/master/4731.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=fa1df7c9a781540b152d535650827a7d,People inspect the damage near their apartment building after a Russian missile strike in Kharkiv.
https://i.guim.co.uk/img/media/cd81745d1774191e0a70db547426685c581eccfd/0_0_5568_3712/master/5568.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=dff1d13f1bd75478b2346f2e2be02988,Israeli soldiers take part in a training exercise at the Israeli-occupied Golan Heights amid ongoing cross-border hostilities between Israel and Hezbollah.
https://i.guim.co.uk/img/media/604b258cb0353eaf9c85377ecd43ee02f7e65bfa/0_0_2500_1667/master/2500.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=6102c7b221e727b92320be94ad00cb50,Former prime minister Boris Johnson speaks at the Covid-19 inquiry in London.
https://i.guim.co.uk/img/media/0b36ac431bf208d61eb688f941ef1dc53020df5f/0_0_4577_3051/master/4577.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=2e02a6f279d7fabd85c33630be836502,Participants parade through the streets during the annual Whitby Krampus run. 
https://i.guim.co.uk/img/media/eb64c0b37f772bba2403669b1a44e824101a6f70/0_0_8640_5760/master/8640.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=427736ca9d6cc0c20f6c8ebbfb7ce16b,Naked activists take part in a protest against the fur trade organised by international nonprofit animal rights organisation AnimaNaturalis.
https://i.guim.co.uk/img/media/425e058a2fb5af98ee0d0389a34738921071dd5a/0_0_5000_3335/master/5000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=c70ca19ffb5973c7c031644b16c75876,Circus artists and children from the neighbourhood train during the daily free class at the Fekat Circus in Addis Ababa.
https://i.guim.co.uk/img/media/7857d630313697dede073c41df27af204c8d4cc9/0_0_5000_3335/master/5000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=4b9b3d19f258bbbc201ee32735b20c22,Students from Dance Centre Kenya prepare before taking the stage to perform the Nutcracker at the Kenya National Theatre in Nairobi.
https://i.guim.co.uk/img/media/c2b5829d66d496109678f7812d15fd1f8a10b22d/0_0_2919_2073/master/2919.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=42ab9d7702dd8add97f3560ad9bd921b,Roman wounded by a Russian missile strike on the city of Vinnytsia last year performs at a ballroom dance competition. His face is covered by a burn mask having undergone a year of skin grafts and over 30 surgeries.
https://i.guim.co.uk/img/media/7fd7163af9317c670a9b9d2831b3294832860047/0_0_7704_5136/master/7704.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=cb427282f99d87c334d5faa868acec54,A Christmas tree is installed at Salisbury Cathedral.
https://i.guim.co.uk/img/media/e6d019e4bbaf59a13b34685ab9b6ff9a021150b0/0_0_2835_1888/master/2835.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=fcb901660fd8bd8dc862eedfc91e45dd,Palestinians transfer their relatives who had been injured in Israeli attacks and were receiving treatment in hospitals to the southern regions of Gaza during the humanitarian pause.
https://i.guim.co.uk/img/media/9ede493331f978ac4364d7561f02396805105b5b/0_0_8257_5505/master/8257.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=ed2cd69f5c3d0bfdea8b0a4efadb82f3,An off-duty Israeli soldier and his family on a day out at the port in Tel Aviv during the pause in fighting between Israel and Hamas.
https://i.guim.co.uk/img/media/c22d84d1f0bc0ada4b21257865b509b79b1f5d4c/0_0_8344_5562/master/8344.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=1d0993438d48000e548c1f3d971c8200,Migrants sit while waiting to be processed by US border patrol in Jacumba.
https://i.guim.co.uk/img/media/297bb5bfb611d633da2f062f740821e10f126bc5/0_0_4228_2819/master/4228.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=a40272013286fcaab14b002922e1b234,Palestinian activist Ahed Tamimi is supported by her mother after she was released from prison by Israel in the West Bank town of Ramallah.
https://i.guim.co.uk/img/media/f076fb14b03d1493a7bb57686b700582ef557cff/0_0_1600_1066/master/1600.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=fcac61111584deb9f17146be766d3814,Released hostage Raz Ben-Ami hugs her daughters Julie and Ella and Natali at Sourasky Medical Center in Tel Aviv.
